date,adj_close_^vix,close_^vix,high_^vix,low_^vix,open_^vix,volume_^vix,returns,rolling_volatility
2023-06-22,12.91,12.91,12.91,12.91,12.91,0,-0.02196969696969686,0.8149638489674562
2023-06-23,13.44,13.44,13.44,13.44,13.44,0,0.041053446940356286,0.8263529809150245
2023-06-26,14.25,14.25,14.25,14.25,14.25,0,0.060267857142857206,0.8482631377002228
2023-06-27,13.74,13.74,13.74,13.74,13.74,0,-0.03578947368421048,0.8360541685647036
2023-06-28,13.43,13.43,13.43,13.43,13.43,0,-0.022561863173216956,0.8212857423904025
2023-06-29,13.54,13.54,13.54,13.54,13.54,0,0.008190618019359608,0.8122903736877533
2023-06-30,13.59,13.59,13.59,13.59,13.59,0,0.0036927621861153614,0.7978586235493417
2023-07-03,13.57,13.57,13.57,13.57,13.57,0,-0.0014716703458425018,0.7930522213278657
2023-07-04,13.7,13.7,13.7,13.7,13.7,0,0.009579955784819294,0.7546663161915478
2023-07-05,14.18,14.18,14.18,14.18,14.18,0,0.0350364963503651,0.718001372953782
2023-07-06,15.44,15.44,15.44,15.44,15.44,0,0.08885754583921024,0.7655188713603661
2023-07-07,14.83,14.83,14.83,14.83,14.83,0,-0.03950777202072531,0.7537943356836915
2023-07-10,15.07,15.07,15.07,15.07,15.07,0,0.01618341200269735,0.7532727053869226
2023-07-11,14.84,14.84,14.84,14.84,14.84,0,-0.015262110152621133,0.7539035095716329
2023-07-12,13.54,13.54,13.54,13.54,13.54,0,-0.08760107816711593,0.7848866548103279
2023-07-13,13.61,13.61,13.61,13.61,13.61,0,0.005169867060561328,0.6988308131575148
2023-07-14,13.34,13.34,13.34,13.34,13.34,0,-0.01983835415135926,0.6745878818642359
2023-07-17,13.48,13.48,13.48,13.48,13.48,0,0.010494752623688264,0.6748297816148064
2023-07-18,13.3,13.3,13.3,13.3,13.3,0,-0.013353115727002929,0.6589149207142062
2023-07-19,13.76,13.76,13.76,13.76,13.76,0,0.03458646616541339,0.6668292308569868
2023-07-20,13.99,13.99,13.99,13.99,13.99,0,0.01671511627906974,0.6653190107311974
2023-07-21,13.6,13.6,13.6,13.6,13.6,0,-0.027877055039313814,0.6697702982357797
2023-07-24,13.91,13.91,13.91,13.91,13.91,0,0.022794117647058965,0.6237301382770017
2023-07-25,13.86,13.86,13.86,13.86,13.86,0,-0.0035945363048167644,0.6193079354445681
2023-07-26,13.19,13.19,13.19,13.19,13.19,0,-0.04834054834054835,0.6182086698367799
2023-07-27,14.41,14.41,14.41,14.41,14.41,0,0.0924943138741472,0.6628151705750043
2023-07-28,13.33,13.33,13.33,13.33,13.33,0,-0.07494795281054822,0.6709092669860612
2023-07-31,13.63,13.63,13.63,13.63,13.63,0,0.022505626406601698,0.6591331945761414
2023-08-01,13.93,13.93,13.93,13.93,13.93,0,0.022010271460014552,0.6590534157934995
2023-08-02,16.09,16.09,16.09,16.09,16.09,0,0.1550610193826274,0.7790993147978109
2023-08-03,15.92,15.92,15.92,15.92,15.92,0,-0.010565568676196402,0.776013761090642
2023-08-04,17.1,17.1,17.1,17.1,17.1,0,0.07412060301507539,0.7939151312481515
2023-08-07,15.77,15.77,15.77,15.77,15.77,0,-0.07777777777777783,0.817277043625906
2023-08-08,15.99,15.99,15.99,15.99,15.99,0,0.013950538998097617,0.8085669102051594
2023-08-09,15.96,15.96,15.96,15.96,15.96,0,-0.0018761726078798668,0.8043643012398478
2023-08-10,15.85,15.85,15.85,15.85,15.85,0,-0.006892230576441172,0.805354447455344
2023-08-11,14.84,14.84,14.84,14.84,14.84,0,-0.06372239747634068,0.830683858786164
2023-08-14,14.82,14.82,14.82,14.82,14.82,0,-0.0013477088948786742,0.8306765414821173
2023-08-15,16.46,16.46,16.46,16.46,16.46,0,0.11066126855600533,0.88613724551221
2023-08-16,16.78,16.78,16.78,16.78,16.78,0,0.019441069258809174,0.8830895509227688
2023-08-17,17.89,17.89,17.89,17.89,17.89,0,0.06615017878426688,0.8671261186158549
2023-08-18,17.3,17.3,17.3,17.3,17.3,0,-0.03297931805477916,0.864329343119542
2023-08-21,17.13,17.13,17.13,17.13,17.13,0,-0.009826589595375856,0.8650961022235892
2023-08-22,16.97,16.97,16.97,16.97,16.97,0,-0.009340338587273789,0.8640200864157243
2023-08-23,15.98,15.98,15.98,15.98,15.98,0,-0.05833824395992915,0.8403477836163327
2023-08-24,17.2,17.2,17.2,17.2,17.2,0,0.07634543178973718,0.8640941137073975
2023-08-25,15.68,15.68,15.68,15.68,15.68,0,-0.08837209302325577,0.905940043736379
2023-08-28,15.08,15.08,15.08,15.08,15.08,0,-0.03826530612244894,0.915251758950158
2023-08-29,14.45,14.45,14.45,14.45,14.45,0,-0.04177718832891253,0.9239554882908828
2023-08-30,13.88,13.88,13.88,13.88,13.88,0,-0.03944636678200686,0.9278204387504972
2023-08-31,13.57,13.57,13.57,13.57,13.57,0,-0.022334293948126804,0.9293031793168945
2023-09-01,13.09,13.09,13.09,13.09,13.09,0,-0.03537214443625647,0.9315499494078966
2023-09-04,13.82,13.82,13.82,13.82,13.82,0,0.055767761650114656,0.9432823983543523
2023-09-05,14.01,14.01,14.01,14.01,14.01,0,0.01374819102749636,0.943816082730677
2023-09-06,14.45,14.45,14.45,14.45,14.45,0,0.031406138472519496,0.9350967178791546
2023-09-07,14.4,14.4,14.4,14.4,14.4,0,-0.0034602076124566894,0.897390786182497
2023-09-08,13.84,13.84,13.84,13.84,13.84,0,-0.03888888888888897,0.8765464856574521
2023-09-11,13.8,13.8,13.8,13.8,13.8,0,-0.0028901734104045396,0.8746449285444384
2023-09-12,14.23,14.23,14.23,14.23,14.23,0,0.031159420289855078,0.876877492664644
2023-09-13,13.48,13.48,13.48,13.48,13.48,0,-0.05270555165144064,0.7611569443008215
2023-09-14,12.82,12.82,12.82,12.82,12.82,0,-0.04896142433234418,0.7717535713156888
2023-09-15,13.79,13.79,13.79,13.79,13.79,0,0.07566302652106072,0.7731577601900566
2023-09-18,14.0,14.0,14.0,14.0,14.0,0,0.015228426395939243,0.7445998576446337
2023-09-19,14.11,14.11,14.11,14.11,14.11,0,0.007857142857142785,0.7436097152389503
2023-09-20,15.14,15.14,15.14,15.14,15.14,0,0.07299787384833456,0.775664453577929
2023-09-21,17.54,17.54,17.54,17.54,17.54,0,0.15852047556142668,0.9019143755594112
2023-09-22,17.2,17.2,17.2,17.2,17.2,0,-0.019384264538198415,0.8815252990108157
2023-09-25,16.9,16.9,16.9,16.9,16.9,0,-0.01744186046511631,0.8839812080720666
2023-09-26,18.94,18.94,18.94,18.94,18.94,0,0.12071005917159772,0.8947498588163721
2023-09-27,18.22,18.22,18.22,18.22,18.22,0,-0.03801478352692722,0.9028062572310732
2023-09-28,17.34,17.34,17.34,17.34,17.34,0,-0.04829857299670681,0.895534274589288
2023-09-29,17.52,17.52,17.52,17.52,17.52,0,0.01038062283737018,0.8902741252071125
2023-10-02,17.61,17.61,17.61,17.61,17.61,0,0.005136986301369939,0.8896191127695107
2023-10-03,19.78,19.78,19.78,19.78,19.78,0,0.12322544009085767,0.9549978869996366
2023-10-04,18.58,18.58,18.58,18.58,18.58,0,-0.06066734074823066,0.9564013109740911
2023-10-05,18.49,18.49,18.49,18.49,18.49,0,-0.004843918191603902,0.9337257895621544
2023-10-06,17.45,17.45,17.45,17.45,17.45,0,-0.05624661979448342,0.9104544903967153
2023-10-09,17.7,17.7,17.7,17.7,17.7,0,0.014326647564469885,0.9014048260754044
2023-10-10,17.03,17.03,17.03,17.03,17.03,0,-0.03785310734463265,0.8996354697344037
2023-10-11,16.09,16.09,16.09,16.09,16.09,0,-0.05519671168526141,0.9078190063637299
2023-10-12,16.69,16.69,16.69,16.69,16.69,0,0.03729024238657552,0.9078372429837427
2023-10-13,19.32,19.32,19.32,19.32,19.32,0,0.15757938885560208,0.9949802174052801
2023-10-16,17.21,17.21,17.21,17.21,17.21,0,-0.10921325051759834,1.0494583774405282
2023-10-17,17.88,17.88,17.88,17.88,17.88,0,0.03893085415456121,1.0529031803057378
2023-10-18,19.22,19.22,19.22,19.22,19.22,0,0.07494407158836691,1.067972299738414
2023-10-19,21.4,21.4,21.4,21.4,21.4,0,0.11342351716961496,1.1066181569774642
2023-10-20,21.71,21.71,21.71,21.71,21.71,0,0.014485981308411278,1.0945444326576634
2023-10-23,20.37,20.37,20.37,20.37,20.37,0,-0.06172270842929528,1.1170429382006186
2023-10-24,18.97,18.97,18.97,18.97,18.97,0,-0.06872852233676985,1.1420152172480322
2023-10-25,20.19,20.19,20.19,20.19,20.19,0,0.0643120716921457,1.1346954862578869
2023-10-26,20.68,20.68,20.68,20.68,20.68,0,0.024269440316988522,1.1180208800949072
2023-10-27,21.27,21.27,21.27,21.27,21.27,0,0.02852998065764023,1.1053126572140057
2023-10-30,19.75,19.75,19.75,19.75,19.75,0,-0.07146215326751293,1.1345655514630593
2023-10-31,18.14,18.14,18.14,18.14,18.14,0,-0.0815189873417721,1.1678052772007688
2023-11-01,16.87,16.87,16.87,16.87,16.87,0,-0.07001102535832415,1.1753068496159278
2023-11-02,15.66,15.66,15.66,15.66,15.66,0,-0.071724955542383,1.1032097972629689
2023-11-03,14.91,14.91,14.91,14.91,14.91,0,-0.04789272030651337,1.1102987306748608
2023-11-06,14.89,14.89,14.89,14.89,14.89,0,-0.0013413816230717357,1.1093889640137862
2023-11-07,14.81,14.81,14.81,14.81,14.81,0,-0.005372733378106065,1.0467074660190172
2023-11-08,14.45,14.45,14.45,14.45,14.45,0,-0.024307900067522037,1.0438267384592848
2023-11-09,15.29,15.29,15.29,15.29,15.29,0,0.05813148788927336,1.051590206171722
2023-11-10,14.17,14.17,14.17,14.17,14.17,0,-0.07325049051667754,1.0707223286915342
2023-11-13,14.76,14.76,14.76,14.76,14.76,0,0.04163726182074812,1.0788880552134896
2023-11-14,14.16,14.16,14.16,14.16,14.16,0,-0.04065040650406504,1.0139839639341937
2023-11-15,14.18,14.18,14.18,14.18,14.18,0,0.0014124293785311437,1.002467542493752
2023-11-16,14.32,14.32,14.32,14.32,14.32,0,0.009873060648801113,1.0036581027623146
2023-11-17,13.8,13.8,13.8,13.8,13.8,0,-0.03631284916201116,0.9967248853435349
2023-11-20,13.41,13.41,13.41,13.41,13.41,0,-0.02826086956521745,0.996852427871814
2023-11-21,13.35,13.35,13.35,13.35,13.35,0,-0.004474272930648837,0.9926575734750664
2023-11-22,12.85,12.85,12.85,12.85,12.85,0,-0.03745318352059923,0.9863624683108788
2023-11-23,12.8,12.8,12.8,12.8,12.8,0,-0.0038910505836574627,0.9779769199949537
2023-11-24,12.46,12.46,12.46,12.46,12.46,0,-0.026562499999999933,0.845319445242632
2023-11-27,12.69,12.69,12.69,12.69,12.69,0,0.01845906902086658,0.7989456580448324
2023-11-28,12.69,12.69,12.69,12.69,12.69,0,0.0,0.7865710187028504
2023-11-29,12.98,12.98,12.98,12.98,12.98,0,0.022852639873916614,0.7512800739396261
2023-11-30,12.92,12.92,12.92,12.92,12.92,0,-0.0046224961479198745,0.6514049041943962
2023-12-01,12.63,12.63,12.63,12.63,12.63,0,-0.02244582043343646,0.6452227347848241
2023-12-04,13.08,13.08,13.08,13.08,13.08,0,0.03562945368171011,0.6483815331801595
2023-12-05,12.85,12.85,12.85,12.85,12.85,0,-0.01758409785932724,0.627361406072603
2023-12-06,12.97,12.97,12.97,12.97,12.97,0,0.009338521400778177,0.5881587596026153
2023-12-07,13.06,13.06,13.06,13.06,13.06,0,0.006939090208172738,0.5804629275269951
2023-12-08,12.35,12.35,12.35,12.35,12.35,0,-0.054364471669219094,0.5767169624036429
2023-12-11,12.63,12.63,12.63,12.63,12.63,0,0.02267206477732797,0.5643057310349009
2023-12-12,12.07,12.07,12.07,12.07,12.07,0,-0.04433887569279493,0.5352888828561355
2023-12-13,12.19,12.19,12.19,12.19,12.19,0,0.009942004971002394,0.5107995249977589
2023-12-14,12.48,12.48,12.48,12.48,12.48,0,0.02378999179655472,0.4853127598538409
2023-12-15,12.28,12.28,12.28,12.28,12.28,0,-0.01602564102564108,0.4705915946368985
2023-12-18,12.56,12.56,12.56,12.56,12.56,0,0.0228013029315961,0.47782357396682196
2023-12-19,12.53,12.53,12.53,12.53,12.53,0,-0.0023885350318472165,0.4778932667721766
2023-12-20,13.67,13.67,13.67,13.67,13.67,0,0.0909816440542699,0.5491598219156555
2023-12-21,13.65,13.65,13.65,13.65,13.65,0,-0.001463057790782707,0.5195036961517209
2023-12-22,13.03,13.03,13.03,13.03,13.03,0,-0.04542124542124548,0.49248132126913163
2023-12-26,12.99,12.99,12.99,12.99,12.99,0,-0.003069838833461125,0.47451524876284845
2023-12-27,12.43,12.43,12.43,12.43,12.43,0,-0.043110084680523464,0.4762246272219675
2023-12-28,12.47,12.47,12.47,12.47,12.47,0,0.0032180209171359664,0.4764284696820722
2023-12-29,12.45,12.45,12.45,12.45,12.45,0,-0.0016038492381716951,0.47471538903168836
2024-01-02,13.2,13.2,13.2,13.2,13.2,0,0.06024096385542177,0.49982124169630854
2024-01-03,14.04,14.04,14.04,14.04,14.04,0,0.06363636363636371,0.526529160170591
2024-01-04,14.13,14.13,14.13,14.13,14.13,0,0.0064102564102566095,0.5263010670163779
2024-01-05,13.35,13.35,13.35,13.35,13.35,0,-0.05520169851380052,0.5403126066533104
2024-01-08,13.08,13.08,13.08,13.08,13.08,0,-0.020224719101123556,0.5438768114866076
2024-01-09,12.76,12.76,12.76,12.76,12.76,0,-0.024464831804281384,0.5429768119371688
2024-01-10,12.69,12.69,12.69,12.69,12.69,0,-0.005485893416927956,0.5408523876133902
2024-01-11,12.44,12.44,12.44,12.44,12.44,0,-0.01970055161544526,0.544032461572141
2024-01-12,12.7,12.7,12.7,12.7,12.7,0,0.020900321543408262,0.5433456383455101
2024-01-15,13.25,13.25,13.25,13.25,13.25,0,0.04330708661417337,0.5575034936460781
2024-01-16,13.84,13.84,13.84,13.84,13.84,0,0.044528301886792354,0.56630158749805
2024-01-17,14.79,14.79,14.79,14.79,14.79,0,0.0686416184971097,0.5900779120428997
2024-01-18,14.13,14.13,14.13,14.13,14.13,0,-0.04462474645030412,0.6040166583398845
2024-01-19,13.3,13.3,13.3,13.3,13.3,0,-0.05874026893135176,0.6303079820486523
2024-01-22,13.19,13.19,13.19,13.19,13.19,0,-0.008270676691729428,0.6307282625883902
2024-01-23,12.55,12.55,12.55,12.55,12.55,0,-0.04852160727824095,0.6264776328091215
2024-01-24,13.14,13.14,13.14,13.14,13.14,0,0.04701195219123511,0.6375731406204538
2024-01-25,13.45,13.45,13.45,13.45,13.45,0,0.023592085235920823,0.6248572225188181
2024-01-26,13.26,13.26,13.26,13.26,13.26,0,-0.014126394052044522,0.626878017831135
2024-01-29,13.6,13.6,13.6,13.6,13.6,0,0.02564102564102555,0.6274199709899365
2024-01-30,13.31,13.31,13.31,13.31,13.31,0,-0.02132352941176463,0.629046919204422
2024-01-31,14.35,14.35,14.35,14.35,14.35,0,0.07813673929376397,0.6633562392073403
2024-02-01,13.88,13.88,13.88,13.88,13.88,0,-0.032752613240418005,0.6721865001096876
2024-02-02,13.85,13.85,13.85,13.85,13.85,0,-0.002161383285302687,0.6199569750766188
2024-02-05,13.67,13.67,13.67,13.67,13.67,0,-0.012996389891696714,0.6212818124826823
2024-02-06,13.06,13.06,13.06,13.06,13.06,0,-0.044623262618873394,0.6207702253989978
2024-02-07,12.83,12.83,12.83,12.83,12.83,0,-0.01761102603369069,0.6229863562092758
2024-02-08,12.79,12.79,12.79,12.79,12.79,0,-0.003117692907248726,0.6093918487929573
2024-02-09,12.93,12.93,12.93,12.93,12.93,0,0.01094605160281481,0.6099751923280204
2024-02-12,13.93,13.93,13.93,13.93,13.93,0,0.07733952049497295,0.6477588978688169
2024-02-13,15.85,15.85,15.85,15.85,15.85,0,0.13783201722900218,0.738421272076358
2024-02-14,14.38,14.38,14.38,14.38,14.38,0,-0.0927444794952681,0.7727367592103563
2024-02-15,14.01,14.01,14.01,14.01,14.01,0,-0.025730180806675995,0.7767181685232947
2024-02-16,14.24,14.24,14.24,14.24,14.24,0,0.016416845110635236,0.7593496717543565
2024-02-19,14.71,14.71,14.71,14.71,14.71,0,0.03300561797752821,0.7607296517006213
2024-02-20,15.42,15.42,15.42,15.42,15.42,0,0.048266485384092395,0.7654327938732718
2024-02-21,15.34,15.34,15.34,15.34,15.34,0,-0.005188067444876765,0.7653895942188419
2024-02-22,14.54,14.54,14.54,14.54,14.54,0,-0.052151238591916615,0.7810094717905635
2024-02-23,13.75,13.75,13.75,13.75,13.75,0,-0.054332874828060485,0.7990695664355156
2024-02-26,13.74,13.74,13.74,13.74,13.74,0,-0.0007272727272726875,0.7903213217921895
2024-02-27,13.43,13.43,13.43,13.43,13.43,0,-0.022561863173216956,0.7831227093859406
2024-02-28,13.84,13.84,13.84,13.84,13.84,0,0.03052866716306779,0.7616536431046895
2024-02-29,13.4,13.4,13.4,13.4,13.4,0,-0.03179190751445082,0.7561724862343926
2024-03-01,13.11,13.11,13.11,13.11,13.11,0,-0.02164179104477615,0.7388716027815411
2024-03-04,13.49,13.49,13.49,13.49,13.49,0,0.02898550724637694,0.7428881226850498
2024-03-05,14.46,14.46,14.46,14.46,14.46,0,0.0719051148999259,0.7539315436346598
2024-03-06,14.5,14.5,14.5,14.5,14.5,0,0.0027662517289073207,0.7437523958204416
2024-03-07,14.44,14.44,14.44,14.44,14.44,0,-0.004137931034482789,0.7418503628959457
2024-03-08,14.74,14.74,14.74,14.74,14.74,0,0.020775623268698196,0.7415810007316135
2024-03-11,15.22,15.22,15.22,15.22,15.22,0,0.03256445047489831,0.7435596652927434
2024-03-12,13.84,13.84,13.84,13.84,13.84,0,-0.09067017082785811,0.7904145747461021
2024-03-13,13.75,13.75,13.75,13.75,13.75,0,-0.006502890173410436,0.7573959110655958
2024-03-14,14.4,14.4,14.4,14.4,14.4,0,0.047272727272727355,0.7631248351495065
2024-03-15,14.41,14.41,14.41,14.41,14.41,0,0.000694444444444331,0.7630236435812857
2024-03-18,14.33,14.33,14.33,14.33,14.33,0,-0.005551700208188737,0.7620205215478368
2024-03-19,13.82,13.82,13.82,13.82,13.82,0,-0.03558967201674812,0.7575851334459552
2024-03-20,13.04,13.04,13.04,13.04,13.04,0,-0.05643994211287995,0.7749139380920592
2024-03-21,12.92,12.92,12.92,12.92,12.92,0,-0.009202453987730008,0.7754418327457296
2024-03-22,13.06,13.06,13.06,13.06,13.06,0,0.010835913312693624,0.7754302125165422
2024-03-25,13.19,13.19,13.19,13.19,13.19,0,0.009954058192955584,0.7420160628448476
2024-03-26,13.24,13.24,13.24,13.24,13.24,0,0.0037907505686125553,0.6153266061729402
2024-03-27,12.78,12.78,12.78,12.78,12.78,0,-0.03474320241691853,0.5645168604094916
2024-03-28,13.01,13.01,13.01,13.01,13.01,0,0.017996870109546093,0.5636487431886356
2024-04-01,13.65,13.65,13.65,13.65,13.65,0,0.04919292851652579,0.5806277224664413
2024-04-02,14.61,14.61,14.61,14.61,14.61,0,0.0703296703296703,0.6088767267850282
2024-04-03,14.33,14.33,14.33,14.33,14.33,0,-0.019164955509924697,0.5940816076164601
2024-04-04,16.35,16.35,16.35,16.35,16.35,0,0.14096301465457084,0.7236375014738381
2024-04-05,16.03,16.03,16.03,16.03,16.03,0,-0.01957186544342504,0.70800914646942
2024-04-08,15.19,15.19,15.19,15.19,15.19,0,-0.05240174672489095,0.7066426956240589
2024-04-09,14.98,14.98,14.98,14.98,14.98,0,-0.013824884792626668,0.708463526020639
2024-04-10,15.8,15.8,15.8,15.8,15.8,0,0.05473965287049398,0.7187942790836501
2024-04-11,14.91,14.91,14.91,14.91,14.91,0,-0.05632911392405071,0.7373040468076865
2024-04-12,17.31,17.31,17.31,17.31,17.31,0,0.16096579476861161,0.8587626782479808
2024-04-15,19.23,19.23,19.23,19.23,19.23,0,0.11091854419410763,0.9012991802463612
2024-04-16,18.4,18.4,18.4,18.4,18.4,0,-0.0431617264690588,0.9152671445476436
2024-04-17,18.21,18.21,18.21,18.21,18.21,0,-0.010326086956521596,0.8993471669288307
2024-04-18,18.0,18.0,18.0,18.0,18.0,0,-0.011532125205930832,0.9011895428552638
2024-04-19,18.71,18.71,18.71,18.71,18.71,0,0.03944444444444439,0.9046284240976642
2024-04-22,16.94,16.94,16.94,16.94,16.94,0,-0.09460181721004812,0.9533774819585978
2024-04-23,15.69,15.69,15.69,15.69,15.69,0,-0.0737898465171194,0.9774770389669574
2024-04-24,15.97,15.97,15.97,15.97,15.97,0,0.017845761631612556,0.9370795649042504
2024-04-25,15.37,15.37,15.37,15.37,15.37,0,-0.037570444583594376,0.9450905845050057
2024-04-26,15.03,15.03,15.03,15.03,15.03,0,-0.022121014964216035,0.9397407811812387
2024-04-29,14.67,14.67,14.67,14.67,14.67,0,-0.0239520958083832,0.942988795960143
2024-04-30,15.65,15.65,15.65,15.65,15.65,0,0.06680299931833678,0.9609421326107348
2024-05-01,15.39,15.39,15.39,15.39,15.39,0,-0.016613418530351476,0.9555962876190804
2024-05-02,14.68,14.68,14.68,14.68,14.68,0,-0.046133853151397064,0.9502638829630774
2024-05-03,13.49,13.49,13.49,13.49,13.49,0,-0.08106267029972747,0.9822909080053608
2024-05-06,13.49,13.49,13.49,13.49,13.49,0,0.0,0.9820637716074946
2024-05-07,13.23,13.23,13.23,13.23,13.23,0,-0.01927353595255743,0.9838829351424064
2024-05-08,13.0,13.0,13.0,13.0,13.0,0,-0.017384731670445963,0.98544107735726
2024-05-09,12.69,12.69,12.69,12.69,12.69,0,-0.02384615384615385,0.9824901075406361
2024-05-10,12.55,12.55,12.55,12.55,12.55,0,-0.011032308904649235,0.9818699016972787
2024-05-13,13.6,13.6,13.6,13.6,13.6,0,0.08366533864541825,1.0015851366541086
2024-05-14,13.42,13.42,13.42,13.42,13.42,0,-0.013235294117647012,0.9809216918252732
2024-05-15,12.45,12.45,12.45,12.45,12.45,0,-0.07228017883755589,1.0013116927708525
2024-05-16,12.42,12.42,12.42,12.42,12.42,0,-0.002409638554216831,0.9038905795579216
2024-05-17,11.99,11.99,11.99,11.99,11.99,0,-0.0346215780998389,0.9066704942347595
2024-05-20,12.15,12.15,12.15,12.15,12.15,0,0.01334445371142623,0.8987465311867344
2024-05-21,11.86,11.86,11.86,11.86,11.86,0,-0.023868312757201693,0.8999854030759292
2024-05-22,12.29,12.29,12.29,12.29,12.29,0,0.036256323777402955,0.89064738256102
2024-05-23,12.77,12.77,12.77,12.77,12.77,0,0.039056143205858485,0.8875123073751562
2024-05-24,11.93,11.93,11.93,11.93,11.93,0,-0.06577916992952226,0.7554596879747806
2024-05-27,12.36,12.36,12.36,12.36,12.36,0,0.03604358759430015,0.6773827241887095
2024-05-28,12.92,12.92,12.92,12.92,12.92,0,0.04530744336569592,0.6923527376394448
2024-05-29,14.28,14.28,14.28,14.28,14.28,0,0.10526315789473673,0.7697489398580366
2024-05-30,14.47,14.47,14.47,14.47,14.47,0,0.013305322128851715,0.7718234294934987
2024-05-31,12.92,12.92,12.92,12.92,12.92,0,-0.10711817553559089,0.8124771551883165
2024-06-03,13.11,13.11,13.11,13.11,13.11,0,0.014705882352941124,0.7756633374263692
2024-06-04,13.16,13.16,13.16,13.16,13.16,0,0.0038138825324181003,0.7500891315622451
2024-06-05,12.63,12.63,12.63,12.63,12.63,0,-0.04027355623100304,0.7537712496498907
2024-06-06,12.58,12.58,12.58,12.58,12.58,0,-0.003958828186856778,0.7480830677497458
2024-06-07,12.22,12.22,12.22,12.22,12.22,0,-0.02861685214626386,0.7495666011180516
2024-06-10,12.74,12.74,12.74,12.74,12.74,0,0.042553191489361764,0.7602752130692699
2024-06-11,12.85,12.85,12.85,12.85,12.85,0,0.008634222919937207,0.7316341310721187
2024-06-12,12.04,12.04,12.04,12.04,12.04,0,-0.06303501945525292,0.7498941256134538
2024-06-13,11.94,11.94,11.94,11.94,11.94,0,-0.00830564784053156,0.7407274049654489
2024-06-14,12.66,12.66,12.66,12.66,12.66,0,0.06030150753768848,0.7291416508375501
2024-06-17,12.75,12.75,12.75,12.75,12.75,0,0.007109004739336511,0.7295252561700714
2024-06-18,12.3,12.3,12.3,12.3,12.3,0,-0.03529411764705881,0.7345004920375092
2024-06-19,12.48,12.48,12.48,12.48,12.48,0,0.014634146341463428,0.7343038893170694
2024-06-20,13.28,13.28,13.28,13.28,13.28,0,0.0641025641025641,0.7538041533167426
2024-06-21,13.2,13.2,13.2,13.2,13.2,0,-0.0060240963855421326,0.753156072501364
2024-06-24,13.33,13.33,13.33,13.33,13.33,0,0.009848484848484995,0.7136126956364474
2024-06-25,12.84,12.84,12.84,12.84,12.84,0,-0.03675918979744941,0.720715819968673
2024-06-26,12.55,12.55,12.55,12.55,12.55,0,-0.02258566978193144,0.6914876320671749
2024-06-27,12.24,12.24,12.24,12.24,12.24,0,-0.024701195219123506,0.695501869573065
2024-06-28,12.44,12.44,12.44,12.44,12.44,0,0.016339869281045694,0.688825814874545
2024-07-01,12.22,12.22,12.22,12.22,12.22,0,-0.01768488745980701,0.6903102692604481
2024-07-02,12.03,12.03,12.03,12.03,12.03,0,-0.0155482815057284,0.6881119899134069
2024-07-03,12.09,12.09,12.09,12.09,12.09,0,0.004987531172069959,0.6802659075096064
2024-07-04,12.26,12.26,12.26,12.26,12.26,0,0.014061207609594728,0.6717091965715419
2024-07-05,12.48,12.48,12.48,12.48,12.48,0,0.01794453507340954,0.6442619233750475
2024-07-08,12.37,12.37,12.37,12.37,12.37,0,-0.008814102564102644,0.6369230356279074
2024-07-09,12.51,12.51,12.51,12.51,12.51,0,0.011317704122878025,0.6237691258737028
2024-07-10,12.85,12.85,12.85,12.85,12.85,0,0.027178257394084637,0.5449890320754367
2024-07-11,12.92,12.92,12.92,12.92,12.92,0,0.005447470817120603,0.543428587259656
2024-07-12,12.46,12.46,12.46,12.46,12.46,0,-0.035603715170278605,0.45728234736550194
2024-07-15,13.12,13.12,13.12,13.12,13.12,0,0.052969502407704594,0.4813750785538087
2024-07-16,13.19,13.19,13.19,13.19,13.19,0,0.005335365853658569,0.48148716106742917
2024-07-17,14.48,14.48,14.48,14.48,14.48,0,0.09780136467020473,0.5422972858675895
2024-07-18,15.93,15.93,15.93,15.93,15.93,0,0.10013812154696122,0.6071929975355732
2024-07-19,16.52,16.52,16.52,16.52,16.52,0,0.03703703703703698,0.6020266175909135
2024-07-22,14.91,14.91,14.91,14.91,14.91,0,-0.09745762711864403,0.6706615060502219
2024-07-23,14.72,14.72,14.72,14.72,14.72,0,-0.012743125419181767,0.672821441912753
2024-07-24,18.04,18.04,18.04,18.04,18.04,0,0.2255434782608694,0.8994435943581031
2024-07-25,18.46,18.46,18.46,18.46,18.46,0,0.0232815964523283,0.8969812753457322
2024-07-26,16.39,16.39,16.39,16.39,16.39,0,-0.11213434452871074,0.9601013549848932
2024-07-29,16.6,16.6,16.6,16.6,16.6,0,0.01281269066503965,0.9600776885898185
2024-07-30,17.69,17.69,17.69,17.69,17.69,0,0.06566265060240961,0.9628034920504778
2024-07-31,16.36,16.36,16.36,16.36,16.36,0,-0.07518371961560211,0.9967836254546366
2024-08-01,18.59,18.59,18.59,18.59,18.59,0,0.13630806845965782,1.0507868815147856
2024-08-02,23.39,23.39,23.39,23.39,23.39,0,0.25820333512641214,1.2656638781633724
2024-08-05,38.57,38.57,38.57,38.57,38.57,0,0.648995297135528,2.2129816575594665
2024-08-06,27.71,27.71,27.71,27.71,27.71,0,-0.2815659839253305,2.396198489804297
2024-08-07,27.85,27.85,27.85,27.85,27.85,0,0.0050523276795380045,2.3917370196872048
2024-08-08,23.79,23.79,23.79,23.79,23.79,0,-0.1457809694793537,2.443692783991217
2024-08-09,20.37,20.37,20.37,20.37,20.37,0,-0.14375788146279944,2.4961713874575366
